"FAMSIZE_1979","AGE_IN_DEC_79","BORN_USYES","MOTHER_EDUC","MOTHER_EDUC_MISSING","FATHER_EDUC","FATHER_EDUC_MISSING","RACEBlack","RACEHispanic","RACEMissing","RACENative American","RACEOther","RACEWhite","SEXMALE","URBAN_RURALRURAL","URBAN_RURALURBAN","HOME_LANGUAGEYes","MOTHER_OCCUPATION201 TO 245: 201-245 MANAGERS,OFFICIALS AND PROPRIETORS","MOTHER_OCCUPATION260 TO 285: 260-285 SALES WORKERS","MOTHER_OCCUPATION301 TO 395: 301-395 CLERICAL AND KINDRED","MOTHER_OCCUPATION401 TO 575: 401-575 CRAFTSMEN,FOREMEN AND KINDRED","MOTHER_OCCUPATION601 TO 715: 601-715 OPERATIVES AND KINDRED","MOTHER_OCCUPATION740 TO 785: 740-785 LABORERS, EXCEPT FARM","MOTHER_OCCUPATION901 TO 965: 901-965 SERVICE WORKERS, EXCEPT PRIVATE HOUSEHOLD","MOTHER_OCCUPATION980 TO 984: 980-984 PRIVATE HOUSEHOLD","MOTHER_OCCUPATIONFARM","MOTHER_OCCUPATIONMissing","FATHER_OCCUPATION201 TO 245: 201-245 MANAGERS,OFFICIALS AND PROPRIETORS","FATHER_OCCUPATION260 TO 285: 260-285 SALES WORKERS","FATHER_OCCUPATION301 TO 395: 301-395 CLERICAL AND KINDRED","FATHER_OCCUPATION401 TO 575: 401-575 CRAFTSMEN,FOREMEN AND KINDRED","FATHER_OCCUPATION580 TO 590: 580-590 ARMED FORCES","FATHER_OCCUPATION601 TO 715: 601-715 OPERATIVES AND KINDRED","FATHER_OCCUPATION740 TO 785: 740-785 LABORERS, EXCEPT FARM","FATHER_OCCUPATION801 TO 802: 801-802 FARMERS AND FARM MANAGERS","FATHER_OCCUPATION821 TO 824: 821-824 FARM LABORERS AND FOREMAN","FATHER_OCCUPATION901 TO 965: 901-965 SERVICE WORKERS, EXCEPT PRIVATE HOUSEHOLD","FATHER_OCCUPATIONMissing","FAMILY_INCOME_78","FAMILY_INCOME_78_MISSING","POVSTATUS_78Missing","POVSTATUS_78NOT IN POVERTY","AFQT","Y"
4,20.4166666666667,1,12,0,14,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,17420.7361516035,1,1,0,91,583109
2,20.6666666666667,1,11,0,12,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12500,0,0,1,43,515750
3,21.25,1,12,0,16,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17420.7361516035,1,1,0,90,854300
5,17.0833333333333,1,12,0,12,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22500,0,0,1,60,1553038
5,14.8333333333333,1,12,0,12,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22500,0,0,1,35,124250
5,19.3333333333333,1,12,0,12,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,37500,0,0,1,87,152387.5
3,19.0833333333333,1,10,0,12,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22500,0,0,1,18,2500
1,20.5,1,10,0,12,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,17420.7361516035,1,1,0,55,2240970.5
4,17.5833333333333,0,16,0,17,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37500,0,0,1,59,1181144
4,15.6666666666667,0,16,0,17,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37500,0,0,1,74,1925584
4,15.5,1,12,0,12,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22500,0,0,1,65,5526252
4,20.1666666666667,0,12,0,12,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,37500,0,0,1,54,1049503
4,19.4166666666667,1,10,0,16,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,37500,0,0,1,94,108050
5,16.75,1,11,0,12,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,37500,0,0,1,18,-103
4,15.5,1,16,0,17,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37500,0,0,1,63,543000
3,19.25,1,12,0,12,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,50000,0,0,1,25,1000
2,20.75,1,16,0,12,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,17420.7361516035,1,1,0,25,566450
4,21.5,1,13,0,20,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37500,0,0,1,98,2241084
1,18.9166666666667,1,16,0,16,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17420.7361516035,1,1,0,73,1750
2,21.25,1,5,0,16,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17420.7361516035,1,1,0,22,-15899
3,21.3333333333333,1,10.8690857046641,1,12,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,17420.7361516035,1,1,0,6,0
5,16.6666666666667,1,11,0,12,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12500,0,0,1,23,805000
2,20.6666666666667,1,10.8690857046641,1,10.9474264705882,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,17420.7361516035,1,1,0,22,0
5,17,1,12,0,12,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,22500,0,0,1,50,704500
5,14.0833333333333,1,12,0,12,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,22500,0,0,1,59,518250
6,17.25,1,12,0,16,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,17420.7361516035,1,1,0,54,1120440
6,14.5,1,12,0,16,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17420.7361516035,1,1,0,52,953841.5
2,21.5,1,12,0,12,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,17500,0,0,1,84,2142437.5
4,19.5833333333333,1,12,0,11,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,50000,0,0,1,65,1261532
4,17.4166666666667,1,12,0,12,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,50000,0,0,1,89,734800
11,14.6666666666667,1,10.8690857046641,1,10.9474264705882,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8500,0,0,0,1,27570
11,17.5833333333333,1,9,0,10.9474264705882,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8500,0,0,0,1,0
11,17,1,10.8690857046641,1,10.9474264705882,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8500,0,0,0,3,53550
11,18.4166666666667,1,9,0,10.9474264705882,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8500,0,0,0,14,12402
3,21.75,1,9,0,9,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,17420.7361516035,1,1,0,7,0
4,21.9166666666667,0,12,0,15,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8500,0,0,1,4,0
3,15.1666666666667,1,8,0,9,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,17420.7361516035,1,1,0,40,38300
4,14.75,1,12,0,8,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,17500,0,0,1,28,917250
5,21.5,1,10.8690857046641,1,16,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,37500,0,0,1,42,397500
5,17.8333333333333,1,10,0,14,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,37500,0,0,1,51,49937.5
5,14.3333333333333,1,10,0,15,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,37500,0,0,1,19,9300
3,17.5,1,9,0,9,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5500,0,0,0,31,1669386
6,15.25,1,12,0,12,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,17500,0,0,1,52,1001150
4,18,1,9,0,12,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,37500,0,0,1,69,160250
1,21.6666666666667,1,11,0,7,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,17420.7361516035,1,1,0,74,5750
1,17.0833333333333,1,10,0,11,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,17420.7361516035,1,1,0,7,45686
8,16.6666666666667,1,8,0,8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,12500,0,0,0,46,166400
1,20.9166666666667,1,12,0,12,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17420.7361516035,1,1,0,32,1737040
1,20.3333333333333,1,12,0,12,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,17420.7361516035,1,1,0,71,713000
3,21.4166666666667,1,16,0,7,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17420.7361516035,1,1,0,80,253900
5,16.6666666666667,1,14,0,12,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,17500,0,0,1,89,765000
6,19.0833333333333,1,13,0,8,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6500,0,0,0,63,548750
6,17.3333333333333,1,16,0,8,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7500,0,0,0,12,-13750
6,15.1666666666667,1,12,0,12,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7500,0,0,0,46,154400
4,14.5,1,8,0,12,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,12500,0,0,1,17,-17786
2,17.5,1,11,0,8,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,17420.7361516035,1,1,0,98,207700
7,16.5,1,10,0,8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,22500,0,0,1,52,767400
5,17.8333333333333,1,11,0,9,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17500,0,0,1,48,790
5,14.5,1,11,0,9,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,17500,0,0,1,49,310
2,20.0833333333333,1,14,0,12,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17420.7361516035,1,1,0,98,143150
2,19.0833333333333,1,12,0,12,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,17420.7361516035,1,1,0,66,14350
4,17.1666666666667,1,12,0,18,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,37500,0,0,1,89,893900
4,16.75,1,12,0,10.9474264705882,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37500,0,0,1,93,-145800
4,20.3333333333333,1,8,0,12,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,17500,0,0,1,14,0
3,20.5833333333333,1,12,0,13,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12500,0,0,1,58,-10990
2,19.4166666666667,1,12,0,18,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8500,0,0,1,74,2166834
4,21.1666666666667,1,12,0,12,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12500,0,0,1,95,1147075
3,19.5,1,12,0,12,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12500,0,0,1,76,106450
5,18.75,1,15,0,18,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5500,0,0,0,87,20400
5,15.1666666666667,1,14,0,18,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5500,0,0,0,53,85000
5,19.6666666666667,1,16,0,13,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17420.7361516035,1,1,0,31,4000
6,17.5833333333333,1,13,0,13,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,37500,0,0,1,83,1729281
6,15.6666666666667,1,13,0,13,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,37500,0,0,1,77,149250
9,20.5,1,8,0,12,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,37500,0,0,1,26,39960.5
9,18.0833333333333,1,8,0,11,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,37500,0,0,1,42,515000
9,17.3333333333333,1,8,0,12,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,37500,0,0,1,18,934000
7,14.25,1,10.8690857046641,1,12,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,12500,0,0,1,43,102366.5
6,17.6666666666667,1,10,0,9,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,17420.7361516035,1,1,0,19,-2000
6,16.75,1,11,0,8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17420.7361516035,1,1,0,24,-50771
4,18.1666666666667,1,6,0,7,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,17500,0,0,1,8,184800
4,19.1666666666667,1,10,0,10.9474264705882,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3500,0,0,0,35,0
4,21.25,1,12,0,12,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,17420.7361516035,1,1,0,96,182500
4,19.4166666666667,1,12,0,12,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,17420.7361516035,1,1,0,87,462250
5,17.4166666666667,1,12,0,18,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22500,0,0,1,44,1778906
5,17,1,6,0,12,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4500,0,0,0,12,0
7,17.4166666666667,1,5,0,10.9474264705882,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,6500,0,0,0,23,67750
7,18.25,1,5,0,10.9474264705882,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6500,0,0,0,5,4750
7,15.4166666666667,1,4,0,10.9474264705882,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6500,0,0,0,6,7300
9,15,1,5,0,10.9474264705882,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6500,0,0,0,3,0
2,18.25,1,11,0,11,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7500,0,0,1,34,800
5,21.75,1,10.8690857046641,1,12,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17420.7361516035,1,1,0,65,131200
7,19.4166666666667,1,12,0,12,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,37500,0,0,1,27,1240200
7,18.75,1,12,0,8,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,37500,0,0,1,21,159750
7,14.75,1,10.8690857046641,1,12,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,37500,0,0,1,13,190000
6,16.3333333333333,1,10.8690857046641,1,10,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17500,0,0,1,42,-14500
6,15.75,1,11,0,10,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17500,0,0,1,29,25500
5,14.1666666666667,1,12,0,12,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,17420.7361516035,1,1,0,16,79350
4,19.4166666666667,1,12,0,18,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37500,0,0,1,83,408500
3,18.3333333333333,1,12,0,10,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,17420.7361516035,1,1,0,64,4638096.5
5,20.1666666666667,1,10,0,12,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,37500,0,0,1,42,3749941
6,16.25,1,12,0,12,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,37500,0,0,1,9,0
5,17.6666666666667,1,5,0,10.9474264705882,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4500,0,0,0,7,-7580
5,15.8333333333333,1,5,0,6,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5500,0,0,0,27,2150
2,21.1666666666667,1,12,0,10.9474264705882,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17420.7361516035,1,1,0,54,318600
1,21.1666666666667,1,13,0,12,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,17420.7361516035,1,1,0,52,-31200
2,15.5833333333333,1,12,0,12,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6500,0,0,1,19,102500
6,20.4166666666667,1,12,0,12,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5500,0,0,0,1,2500
7,17.0833333333333,1,12,0,10.9474264705882,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6500,0,0,0,8,0
8,17,1,12,0,10.9474264705882,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6500,0,0,0,18,102450
5,15.0833333333333,1,12,0,16,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17500,0,0,1,91,507500
2,19.0833333333333,0,10.8690857046641,1,14,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,17420.7361516035,1,1,0,1,33500
3,19.8333333333333,1,16,0,16,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17420.7361516035,1,1,0,89,332000
5,16.0833333333333,1,12,0,8,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17500,0,0,1,49,285500
7,16.5,1,12,0,12,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,37500,0,0,1,38,68150
4,19.6666666666667,1,12,0,16,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,37500,0,0,1,26,625000
4,17.8333333333333,1,12,0,16,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,37500,0,0,1,60,746250
6,21.1666666666667,1,12,0,12,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,22500,0,0,1,78,220300
6,14.3333333333333,1,12,0,12,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,22500,0,0,1,41,709900
5,16.3333333333333,1,12,0,12,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,37500,0,0,1,52,897250
5,20.3333333333333,1,12,0,13,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,37500,0,0,1,66,518000
6,17.8333333333333,1,12,0,14,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,37500,0,0,1,34,1093164.5
5,17.4166666666667,1,16,0,16,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,37500,0,0,1,80,1574000
5,21.5,1,12,0,13,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12500,0,0,1,16,326510.5
5,17.4166666666667,1,12,0,12,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,12500,0,0,1,32,500
11,19.6666666666667,1,14,0,14,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,17420.7361516035,1,1,0,87,820000
11,17.8333333333333,1,14,0,16,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17420.7361516035,1,1,0,59,168000
3,19.75,1,16,0,16,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,37500,0,0,1,81,338000
3,20.5,1,16,0,12,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,37500,0,0,1,79,1840
4,19.9166666666667,1,12,0,18,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,37500,0,0,1,89,474250
5,20.75,0,4,0,4,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,37500,0,0,1,17,32100
5,18.4166666666667,0,4,0,4,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,37500,0,0,1,11,500
5,18.9166666666667,0,12,0,12,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8500,0,0,1,89,-31500
5,20.9166666666667,1,9,0,12,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5500,0,0,0,32,0
